,entryTenantText_l
6195,"('pietra', 55)"
6196,"('domenici', 80)"
6197,"('agazzi', 100)"
6198,"('battistini', 56)"
6199,"('bonamin', 100)"
6200,"('antoniassi', 69)"
6201,"('manzoni', 100)"
6202,"('agazzi', 100)"
6203,"('bella', 100)"
6204,"('gabrieli', 58)"
6205,"('zuanne', 100)"
6206,"('gabriel', 100)"
6207,"('dalla', 100)"
6208,"('carminati', 100)"
6209,"('bianchini', 100)"
6210,"('battistiol', 57)"
6211,"('battistelli', 54)"
6212,"('zuliani', 100)"
6213,"('isella', 56)"
6214,"('nicolini', 70)"
6215,"('bressan', 100)"
6216,"('ressonico', 64)"
6217,"('toniolo', 67)"
6218,"('antoniassi', 77)"
6219,"('gasparini', 59)"
6220,"('riva', 100)"
6221,"('nadal', 100)"
6222,"('giacomi', 60)"
6223,"('nani', 86)"
6224,"('zanchi', 55)"
6225,"('baretta', 100)"
6226,"('sommariva', 100)"
6227,"('simonetti', 100)"
6228,"('moro', 100)"
6229,"('sardi', 100)"
6230,"('giacomazzi', 62)"
6231,"('zuanne', 100)"
6232,"('domeneghini', 100)"
6233,"('fiorin', 100)"
6234,"('marchetti', 100)"
6235,"('giacomazzi', 64)"
6236,"('licini', 100)"
6237,"('licini', 100)"
6238,"('ferretti', 100)"
6239,"('ferretti', 100)"
6240,"('macarini', 64)"
6241,"('anna', 100)"
6242,"('filomati', 58)"
6243,"('antoniassi', 64)"
6244,"('pauli', 100)"
6245,"('domenici', 70)"
6246,"('valentini', 100)"
6247,"('marangoni', 64)"
6248,"('zuanne', 100)"
6249,"('zuanne', 100)"
6250,"('dente', 100)"
6251,"('sagradina', 100)"
6252,"('accerboni', 58)"
6253,"('bortolamiello', 71)"
6254,"('ferrari', 100)"
6255,"('grossato', 60)"
6256,"('bernardo', 100)"
6257,"('de', 100)"
6258,"('andrigheti', 72)"
6259,"('croce', 100)"
6260,"('carlo', 100)"
6261,"('carlo', 100)"
6262,"('giaccometti', 75)"
6263,"('fanelli', 61)"
6264,"('rossetti', 100)"
6265,"('battistini', 61)"
6266,"('marchiori', 100)"
6267,"('antonini', 52)"
6268,"('secchini', 58)"
6269,"('giacomazzi', 100)"
6270,"('de', 100)"
6271,"('accerboni', 58)"
6272,"('accerboni', 58)"
6273,"('signoli', 58)"
6274,"('signoli', 58)"
6275,"('signoli', 58)"
6276,"('beltrame', 100)"
6277,"('beltrame', 100)"
6278,"('catterina', 62)"
6279,"('cecchini', 67)"
6280,"('pasqualin', 100)"
6281,"('agostini', 64)"
6282,"('fiorelli', 100)"
6283,"('santi', 100)"
6284,"('fontana', 100)"
6285,"('fontana', 100)"
6286,"('valentini', 62)"
6287,"('moro', 100)"
6288,"('costantin', 64)"
6289,"('francesconi', 67)"
6290,"('giovannino', 53)"
6291,"('domenici', 67)"
6292,"('giacomazzi', 58)"
6293,"('andreato', 67)"
6294,"('pezzi', 100)"
6295,"('nicoletti', 70)"
6296,"('andriani', 70)"
6297,"('giustiniani', 61)"
6298,"('bognolo', 100)"
6299,"('carlo', 100)"
6300,"('bernardo', 100)"
6301,"('zambelli', 100)"
6302,"('pelandina', 64)"
6303,"('rimondi', 100)"
6304,"('santi', 100)"
6305,"('andreato', 70)"
6306,"('pelandina', 64)"
6307,"('zini', 100)"
6308,"('razzini', 67)"
6309,"('sala', 100)"
6310,"('manin', 100)"
6311,"('raspi', 100)"
6312,"('ruffini', 64)"
6313,"('marzoli', 52)"
6314,"('battistini', 59)"
6315,"('del', 100)"
6316,"(""d'este"", 59)"
6317,"('manfredi', 100)"
6318,"('pasqualin', 100)"
6319,"('somarilli', 62)"
6320,"('nani', 86)"
6321,"('alessandri', 100)"
6322,"('pietra', 67)"
6323,"('bernardo', 100)"
6324,"('cattaneo', 64)"
6325,"('battistiol', 57)"
6326,"('battistini', 57)"
6327,"('battistini', 56)"
6328,"('zuanne', 100)"
6329,"('zuanne', 100)"
6330,"('zuanne', 100)"
6331,"('zuanne', 100)"
6332,"('domeneghini', 47)"
6333,"('acqua', 100)"
6334,"('acqua', 100)"
6335,"('bortoloti', 73)"
6336,"('pisenti', 100)"
6337,"('manenti', 100)"
6338,"('zuanne', 100)"
6339,"('nani', 86)"
6340,"('zuanne', 100)"
6341,"('rizzo patarol', 47)"
6342,"('nani', 86)"
6343,"('nani', 86)"
6344,"('martinelli', 100)"
6345,"('belloni', 100)"
6346,"('battistini', 59)"
6347,"('cristofoli', 67)"
6348,"('francesconi', 62)"
6349,"('martin', 100)"
6350,"('battistiol', 61)"
6351,"('costa', 100)"
6352,"('di', 100)"
6353,"('filetto', 100)"
6354,"('galli', 100)"
6355,"('zorzi', 100)"
6356,"('armano', 100)"
6357,"('pieri', 100)"
6358,"('de', 100)"
6359,"('licini', 100)"
6360,"('antoniassi', 62)"
6361,"('de', 100)"
6362,"('campo in collo', 47)"
6363,"('giovannino', 54)"
6364,"('zanetti', 100)"
6365,"('de belli', 58)"
6366,"('bastian', 100)"
6367,"('catterina', 62)"
6368,"('colombo', 100)"
6369,"('formenti', 100)"
6370,"('bevilacqua', 100)"
6371,"('perosa', 100)"
6372,"('sanzonio', 100)"
6373,"('cristinelli', 71)"
6374,"('cavaletti', 70)"
6375,"('dal', 100)"
6376,"('nani', 86)"
6377,"('galdaldini', 67)"
6378,"('antonelli', 45)"
6379,"('maffei', 100)"
6380,"('bernardo', 100)"
6381,"('del', 100)"
6382,"('girardi', 100)"
6383,"('centenari', 100)"
6384,"('antonelli', 45)"
6385,"('giovannino', 55)"
6386,"('giovannino', 55)"
6387,"('dalla vecchia', 100)"
6388,"('giovannino', 55)"
6389,"('albrizzi', 100)"
6390,"('pauli', 100)"
6391,"('plateo', 100)"
6392,"('peruzzi', 70)"
6393,"('peruzzi', 70)"
6394,"('nani', 86)"
6395,"('gagini', 55)"
6396,"('antonelli', 45)"
6397,"('costantini', 100)"
6398,"('contenti', 67)"
6399,"('bevilacqua', 64)"
6400,"('valle', 100)"
6401,"('nadali', 100)"
6402,"('monastero', 64)"
6403,"('michiel', 100)"
6404,"('donati', 100)"
6405,"('battistini', 56)"
6406,"('bevilacqua', 64)"
6407,"('ressonico', 64)"
6408,"('piasenti', 100)"
6409,"('calegari', 67)"
6410,"('fontana', 100)"
6411,"('michiel', 100)"
6412,"('dettamanina', 67)"
6413,"('donÃ\xa0', 100)"
6414,"('francesconi', 62)"
6415,"('bianchi', 100)"
6416,"('giurati', 70)"
6417,"('de vico', 60)"
6418,"('mainardi', 100)"
6419,"('alessandri', 64)"
6420,"('appoloni', 70)"
6421,"('antonini', 64)"
6422,"('carlo', 100)"
6423,"('alessandri', 100)"
6424,"('zorzi', 100)"
6425,"('antonini', 58)"
6426,"('morilbatto', 64)"
6427,"('caresana', 54)"
6428,"('torselato', 54)"
6429,"('sala', 100)"
6430,"('battaglia', 57)"
6431,"('olivi', 100)"
6432,"('piccini', 100)"
6433,"('dalla valle', 58)"
6434,"('cattasio', 64)"
6435,"('scotti', 100)"
6436,"('francesconi', 62)"
6437,"('pietra', 100)"
6438,"('pietra', 100)"
6439,"('tomadelli', 100)"
6440,"('zanne', 100)"
6441,"('de lorenzo', 82)"
6442,"('giacomazzi', 67)"
6443,"('colussi', 100)"
6444,"('antoniassi', 64)"
6445,"('zuanne', 100)"
6446,"('sandrinelli', 59)"
6447,"('moretti', 100)"
6448,"('vizzimano', 60)"
6449,"('de', 100)"
6450,"('vecchi', 100)"
6451,"('nicoletti', 100)"
6452,"('alessandrini', 76)"
6453,"('zanardelli', 55)"
6454,"('zuanne', 100)"
6455,"('paulini', 61)"
6456,"('panciera', 100)"
6457,"('antoniassi', 67)"
6458,"('trafego', 100)"
6459,"('toniato', 64)"
6460,"('donÃ\xa0', 100)"
6461,"('zuanne', 100)"
6462,"('nani', 86)"
6463,"('vilio', 100)"
6464,"('armano', 100)"
6465,"('alessandrini', 67)"
6466,"('colombo', 100)"
6467,"('rubini', 100)"
6468,"('moretti', 100)"
6469,"('benvenuti', 61)"
6470,"('carlo', 100)"
6471,"('francesconi', 83)"
6472,"('tiepollo', 52)"
6473,"('fiorelli', 100)"
6474,"('del', 100)"
6475,"('donÃ\xa0', 100)"
6476,"('del', 100)"
6477,"('nani', 86)"
6478,"('bisson', 100)"
6479,"('francesconi', 64)"
6480,"('costa', 100)"
6481,"('zorzi', 100)"
6482,"('petrovich', 64)"
6483,"('zuanne', 100)"
6484,"('capon', 100)"
6485,"('zuanne', 100)"
6486,"('domenici', 62)"
6487,"('michiel', 100)"
6488,"('cagnini', 100)"
6489,"('sanudo (candiano)', 59)"
6490,"('andreoleti', 56)"
6491,"('sanudo (candiano)', 59)"
6492,"('domenici', 67)"
6493,"('moro', 100)"
6494,"('cittello', 54)"
6495,"('sanudo (candiano)', 59)"
6496,"('domenici', 67)"
6497,"('crozzola', 62)"
6498,"('crozzola', 62)"
6499,"('leopardi', 56)"
6500,"('sanudo (candiano)', 59)"
6501,"('zuanne', 100)"
6502,"('secchi', 100)"
6503,"('luca', 100)"
6504,"('zuanne', 100)"
6505,"('castellano', 72)"
6506,"('crozzola', 62)"
6507,"('antonini', 64)"
6508,"('lucca', 100)"
6509,"('zampieri', 100)"
6510,"('gasparoni', 61)"
6511,"('steffani', 64)"
6512,"('crozzola', 59)"
6513,"('galeotto', 56)"
6514,"('zuanne', 100)"
6515,"('nani', 86)"
6516,"('zancarolo', 57)"
6517,"('nani', 86)"
6518,"('castriotto', 64)"
6519,"('chiaraba', 61)"
6520,"('nani', 86)"
6521,"('compagnia', 61)"
6522,"('nani', 86)"
6523,"('bernardo', 100)"
6524,"('ercolini', 100)"
6525,"('ercolini', 100)"
6526,"('ercolini', 100)"
6527,"('ercolini', 100)"
6528,"('tabacco', 100)"
6529,"('ferro', 100)"
6530,"('tabacco', 100)"
6531,"('bortoloto', 69)"
6532,"('tabacco', 100)"
6533,"('rizzioli', 67)"
6534,"('banchieri', 50)"
6535,"('francesconi', 67)"
6536,"('domenici', 67)"
6537,"('cristofoli', 69)"
6538,"('luciali', 71)"
6539,"('zuanne', 100)"
6540,"('coleoni', 100)"
6541,"('camposampiero', 43)"
6542,"('casa', 100)"
6543,"('alessandri', 77)"
6544,"('antonini', 43)"
6545,"('nani', 86)"
6546,"('michieli', 100)"
6547,"('lucatelli', 100)"
6548,"('canale', 60)"
6549,"('molinari', 100)"
6550,"('lucio', 100)"
6551,"('scalferotto', 45)"
6552,"('molinari', 100)"
6553,"('nani', 86)"
6554,"('rota', 100)"
6555,"('guizetti', 61)"
6556,"('molinari', 100)"
6557,"('fabris', 100)"
6558,"('baroni', 100)"
6559,"('de lorenzo', 82)"
6560,"('manzoni', 100)"
6561,"('guizetti', 61)"
6562,"('bortolini', 100)"
6563,"('lucio', 100)"
6564,"('antoniassi', 69)"
6565,"('antoniassi', 69)"
6566,"('francescheti', 76)"
6567,"('giovannino', 55)"
6568,"('da', 100)"
6569,"('curnis', 100)"
6570,"('cortinovis', 100)"
6571,"('olivi', 100)"
6572,"('zanon', 100)"
6573,"('celsi', 100)"
6574,"('martin', 100)"
6575,"('salvador', 100)"
6576,"('antoniassi', 59)"
6577,"('parrocco', 60)"
6578,"('cancanigo', 58)"
6579,"('zuanne', 100)"
6580,"('fascini', 61)"
6581,"('zuanne', 100)"
6582,"('luciani', 100)"
6583,"('molinari', 100)"
6584,"('de pietra', 64)"
6585,"('todesco', 100)"
6586,"('gritti', 100)"
6587,"('gritti', 100)"
6588,"('sanzonio', 100)"
6589,"('zuanne', 100)"
6590,"('campo in collo', 55)"
6591,"('nani', 86)"
6592,"('de lorenzo', 82)"
6593,"('molinari', 100)"
6594,"('da', 100)"
6595,"('piero', 62)"
6596,"('de lorenzo', 82)"
6597,"('martin', 100)"
6598,"('marchetti', 100)"
6599,"('battistini', 62)"
6600,"('giovannelli', 61)"
6601,"('nani', 86)"
6602,"('domenici', 70)"
6603,"('bernardo', 100)"
6604,"('rubi', 100)"
6605,"('giacomelli', 69)"
6606,"('del', 100)"
6607,"('carlo', 100)"
6608,"('campo in collo', 55)"
6609,"('giovannino', 58)"
6610,"('bianchini', 100)"
6611,"('antoni', 63)"
6612,"('zechinato', 62)"
6613,"('antoniassi', 57)"
6614,"('fabris', 100)"
6615,"('compagnon', 100)"
6616,"('malipiero', 62)"
6617,"('gallizioli', 69)"
6618,"('gratarol', 67)"
6619,"('sandri', 100)"
6620,"('milesi', 100)"
6621,"('scola', 100)"
6622,"('piccioli', 52)"
6623,"('compagnia', 60)"
6624,"('lucatelli', 100)"
6625,"('bonfandini gritti', 65)"
6626,"('de pietra', 56)"
6627,"('fratello', 100)"
6628,"('vicelli', 100)"
6629,"('fratello', 100)"
6630,"('marconi', 100)"
6631,"('nani', 86)"
6632,"('michiel', 100)"
6633,"('battistini', 59)"
6634,"('nani', 86)"
6635,"('franzoni', 100)"
6636,"('astori', 100)"
6637,"('nani', 86)"
6638,"('domenichini', 59)"
6639,"('carlo', 100)"
6640,"('antonelli', 69)"
6641,"('provini', 67)"
6642,"('battistini', 57)"
6643,"('dettamanina', 59)"
6644,"('carlo', 100)"
6645,"('piero', 62)"
6646,"('bortoloti', 72)"
6647,"('bortoloto', 67)"
6648,"('da', 100)"
6649,"('zuanne', 100)"
6650,"('sanferomo', 64)"
6651,"('guarnieri', 57)"
6652,"('guarnieri', 57)"
6653,"('catterina', 62)"
6654,"('nani', 86)"
6655,"('franceschi', 71)"
6656,"('busi', 100)"
6657,"('antonini', 64)"
6658,"('filiasi', 100)"
6659,"('filiasi', 100)"
6660,"('franceschi', 71)"
6661,"('salvador', 100)"
6662,"('cosazza', 56)"
6663,"('francescheti', 76)"
6664,"('astori', 100)"
6665,"('carlo', 100)"
6666,"('balastro', 64)"
6667,"('piazza', 100)"
6668,"('del', 100)"
6669,"('andreato', 67)"
6670,"('battistini', 57)"
6671,"('gallo', 100)"
6672,"('balastro', 64)"
6673,"('roder', 100)"
6674,"('giacomelli', 69)"
6675,"('giacomelli', 69)"
6676,"('colombini', 64)"
6677,"('colombini', 64)"
6678,"('nicoletti', 64)"
6679,"('salvador', 100)"
6680,"('bonfandini gritti', 65)"
6681,"('nardini', 100)"
6682,"('nardini', 100)"
6683,"('cresiafida', 57)"
6684,"('cresiafida', 57)"
6685,"('battistini', 57)"
6686,"('venturali', 62)"
6687,"('girardi', 100)"
6688,"('girardi', 100)"
6689,"('girardi', 100)"
6690,"('carlo', 100)"
6691,"('battistiol', 62)"
6692,"('sagramora', 100)"
6693,"('antoni', 63)"
6694,"('seriman', 48)"
6695,"('michiel', 100)"
6696,"('ministero', 43)"
6697,"('de episcopis', 44)"
6698,"('bernardo', 100)"
6699,"('bonati', 100)"
6700,"('battistiol', 55)"
6701,"('terzo', 100)"
6702,"('ferrante', 55)"
6703,"('sartori', 75)"
6704,"('secchi', 100)"
6705,"('battistini', 72)"
6706,"('sagramora', 100)"
6707,"('agostini', 70)"
6708,"('da mosto', 52)"
6709,"('francesconi', 56)"
6710,"('canal', 100)"
6711,"('de lorenzo', 82)"
6712,"('zorzi', 100)"
6713,"('cominotto', 70)"
6714,"('martin', 100)"
6715,"('pavani', 100)"
6716,"('camposampiero', 65)"
6717,"('da mezzo', 61)"
6718,"('angeloni', 70)"
6719,"('de', 100)"
6720,"('del', 100)"
6721,"('rota', 100)"
6722,"('zuanne', 100)"
6723,"('zuanne', 100)"
6724,"('tonioli', 64)"
6725,"('iunta', 57)"
6726,"('bortoloto', 72)"
6727,"('bonguadagno', 58)"
6728,"('carmagnola', 46)"
6729,"('tomasini', 100)"
6730,"('sagramora', 100)"
6731,"('benetti', 61)"
6732,"('corona', 100)"
6733,"('bernardo', 100)"
6734,"('bernardo', 100)"
6735,"('zocco', 100)"
6736,"('zocco', 100)"
6737,"('zocco', 100)"
6738,"('zocco', 100)"
6739,"('cortivo', 100)"
6740,"('francesconi', 72)"
6741,"('francesconi', 77)"
6742,"('francesconi', 62)"
6743,"('francesconi', 62)"
6744,"('cossali', 57)"
6745,"('battistini', 62)"
6746,"('piteri', 100)"
6747,"('pini', 100)"
6748,"('bastian', 100)"
6749,"('pellizzari', 59)"
6750,"('coleoni', 61)"
6751,"('cesaro', 63)"
6752,"('antonelli', 70)"
6753,"('garlato', 64)"
6754,"('bastian', 100)"
6755,"('rossi', 100)"
6756,"('galdaldini', 62)"
6757,"('galdaldini', 62)"
6758,"('manzato', 56)"
6759,"('martin', 100)"
6760,"('vico', 100)"
6761,"('girolamo', 100)"
6762,"('grotta', 100)"
6763,"('grotta', 100)"
6764,"('sforza', 100)"
6765,"('pellizzari', 67)"
6766,"('zocchi', 100)"
6767,"('martin', 100)"
6768,"('martin', 100)"
6769,"('zantoderi', 58)"
6770,"('bastian', 100)"
6771,"('piero', 62)"
6772,"('lazari', 100)"
6773,"('nani', 86)"
6774,"('antoniassi', 69)"
6775,"('giustinian', 100)"
6776,"('signoreti', 100)"
6777,"('albertini', 53)"
6778,"('benelio', 58)"
6779,"('carlo', 100)"
6780,"('varotto', 67)"
6781,"('severi', 100)"
6782,"('pasqualin', 100)"
6783,"('nani', 86)"
6784,"('rocco', 100)"
6785,"('rocco', 100)"
6786,"('ferro', 100)"
6787,"('colavella', 70)"
6788,"('alessandri', 64)"
6789,"('cortivo', 100)"
6790,"('domeneghini', 64)"
6791,"('giacomi', 58)"
6792,"('benvenuti', 100)"
6793,"('volta', 80)"
6794,"('fracassetti', 69)"
6795,"('nani', 86)"
6796,"('di', 100)"
6797,"('di', 100)"
6798,"('ferrante', 55)"
6799,"('giovannino', 53)"
6800,"('de', 100)"
6801,"('antoni', 63)"
6802,"('antoni', 63)"
6803,"('fabris', 100)"
6804,"('zuanne', 100)"
6805,"('adami', 100)"
6806,"('domenichini', 60)"
6807,"('domeneghini', 69)"
6808,"('zulian', 100)"
6809,"('sartori', 100)"
6810,"('antonini', 64)"
6811,"('capellari', 100)"
6812,"('fabris', 100)"
6813,"(""d'este"", 100)"
6814,"('antoni', 63)"
6815,"('rota', 100)"
6816,"('mocenigo', 60)"
6817,"('zuanne', 100)"
6818,"('milesi', 100)"
6819,"('dal', 100)"
6820,"('domenici', 61)"
6821,"('rotta', 100)"
6822,"('zane', 100)"
6823,"('zane', 100)"
6824,"('pantariani', 67)"
6825,"('formenti', 100)"
6826,"('zinelli', 100)"
6827,"('bertoli', 100)"
6828,"('zuanne', 100)"
6829,"('alessandrini', 67)"
6830,"('greco', 100)"
6831,"('bettoni', 48)"
6832,"('toniato', 47)"
6833,"('porto', 100)"
6834,"('antonini', 70)"
6835,"('antonini', 70)"
6836,"('antonini', 70)"
6837,"('antonini', 70)"
6838,"('da', 100)"
6839,"('da', 100)"
6840,"('lazari', 100)"
6841,"('da', 100)"
6842,"('bortoloto', 75)"
6843,"('bortoloto', 75)"
6844,"('bortoloto', 75)"
6845,"('nani', 86)"
6846,"('da', 100)"
6847,"('da', 100)"
6848,"('da', 100)"
6849,"('carlo', 100)"
6850,"('carlo', 100)"
6851,"('carlo', 100)"
6852,"('fossati', 100)"
6853,"('fossati', 100)"
6854,"('fossati', 100)"
6855,"('fossati', 100)"
6856,"('francesconi', 45)"
6857,"('fossati', 100)"
6858,"('malipiero', 70)"
6859,"('molinari', 100)"
6860,"('dal', 100)"
6861,"('giuliani', 70)"
6862,"('foresti', 58)"
6863,"('antonini', 64)"
6864,"('bastian', 100)"
6865,"('filosi', 100)"
6866,"('ferrari', 100)"
6867,"('domenici', 70)"
6868,"('nani', 86)"
6869,"('bon', 100)"
6870,"('baroncelli', 43)"
6871,"('rotta', 100)"
6872,"('battistiol', 58)"
6873,"('marcheti', 100)"
6874,"('nani', 86)"
6875,"('nani', 86)"
6876,"('nani', 86)"
6877,"('rotta', 100)"
6878,"('bon', 100)"
6879,"('zuanne', 100)"
6880,"('antonini', 64)"
6881,"('antonini', 64)"
6882,"('pelegrini', 100)"
6883,"('battistini', 72)"
6884,"('ferrari', 100)"
6885,"('zuanne', 100)"
6886,"('gasperoli', 59)"
6887,"('mora', 100)"
6888,"('mora', 100)"
6889,"('mora', 100)"
6890,"('mora', 100)"
6891,"('mora', 100)"
6892,"('mora', 100)"
6893,"('mora', 100)"
6894,"('piero', 59)"
6895,"('fracasso', 100)"
6896,"('andreato', 67)"
6897,"('andreato', 67)"
6898,"('boncio', 100)"
6899,"('boncio', 100)"
6900,"('giacomazzi', 59)"
6901,"('santo', 100)"
6902,"('carrara', 100)"
6903,"('roselli', 100)"
6904,"('roselli', 100)"
6905,"('astori', 100)"
6906,"('tagliapietra', 57)"
6907,"('fialetti', 56)"
6908,"('astori', 100)"
6909,"('astori', 100)"
6910,"('astori', 100)"
6911,"('astori', 100)"
6912,"('astori', 100)"
6913,"('astori', 100)"
6914,"('astori', 100)"
6915,"('li', 100)"
6916,"('rizzo patarol', 40)"
6917,"('nani', 86)"
6918,"('domenici', 62)"
6919,"('gisetti', 67)"
6920,"('nani', 86)"
6921,"(""d'arpo attendolo"", 47)"
6922,"('da', 100)"
6923,"('moretti', 100)"
6924,"('nani', 86)"
6925,"('venturali', 47)"
6926,"('astori', 100)"
6927,"('nani', 86)"
6928,"('astori', 100)"
6929,"('bianchi', 100)"
6930,"('venturali', 46)"
6931,"('astori', 100)"
6932,"('astori', 100)"
6933,"('capellania', 58)"
6934,"('commandini', 56)"
6935,"('commandini', 56)"
6936,"('capellania', 58)"
6937,"('capellania', 58)"
6938,"('de', 100)"
6939,"('conomo', 60)"
6940,"('commandini', 56)"
6941,"('capellania', 53)"
6942,"('capellania', 53)"
6943,"(""d'arpo attendolo"", 48)"
6944,"('alesandri', 48)"
6945,"('nani', 86)"
6946,"('poloni', 100)"
6947,"('poloni', 100)"
6948,"('castriotto', 59)"
6949,"('astori', 100)"
6950,"('astori', 100)"
6951,"('nani', 86)"
6952,"('capellania', 53)"
6953,"('capellania', 53)"
6954,"('capellania', 53)"
6955,"('capellania', 53)"
6956,"('capellania', 53)"
6957,"('capellania', 53)"
6958,"('bortoloto', 59)"
6959,"('bortoloto', 59)"
6960,"('castellano', 59)"
6961,"('bortolotti', 100)"
6962,"('terzi', 100)"
6963,"('nani', 86)"
6964,"('antonelli', 67)"
6965,"('astori', 100)"
6966,"('lucadello', 61)"
6967,"('antoni', 63)"
6968,"('nani', 86)"
6969,"('zuanne', 100)"
6970,"('nani', 86)"
6971,"('cassetti', 100)"
6972,"('lucadello', 100)"
6973,"('lucadello', 100)"
6974,"('bertoli', 100)"
6975,"('fantinelli', 67)"
6976,"('basi', 100)"
6977,"('nani', 86)"
6978,"('crivilier', 53)"
6979,"('marinoni', 100)"
6980,"('zulian', 100)"
6981,"('zulian', 100)"
6982,"('zulian', 100)"
6983,"('marinoni', 100)"
6984,"('grattarol dalle navi', 54)"
6985,"('basi', 100)"
6986,"('basi', 100)"
6987,"('pasta', 100)"
6988,"('donadoni', 100)"
6989,"('donadoni', 100)"
6990,"('calvi', 100)"
6991,"('calvi', 100)"
6992,"('marinoni', 100)"
6993,"('marinoni', 100)"
6994,"('marinoni', 100)"
6995,"('battistini', 62)"
6996,"('santo', 100)"
6997,"('santo', 100)"
6998,"('carlo', 100)"
6999,"('alberti', 100)"
7000,"('battistiol', 61)"
7001,"('cristofoli', 71)"
7002,"('cristofoli', 71)"
7003,"('cristofoli', 74)"
7004,"('cristofoli', 74)"
7005,"('francesconi', 71)"
7006,"('boncio', 100)"
7007,"('boncio', 100)"
7008,"('calvi', 100)"
7009,"('calvi', 100)"
7010,"('calvi', 100)"
7011,"('calvi', 100)"
7012,"('battistelli', 67)"
7013,"('battistelli', 67)"
7014,"('calvi', 100)"
7015,"('calvi', 100)"
7016,"('carlo', 100)"
7017,"('battistiol', 59)"
7018,"('santo', 100)"
7019,"('vincenti', 67)"
7020,"('francesconi', 81)"
7021,"('santo', 100)"
7022,"('santo', 100)"
7023,"('toniato', 61)"
7024,"('contrari', 80)"
7025,"('compagnia', 51)"
7026,"('molinari', 100)"
7027,"('mainenti', 100)"
7028,"('fabris', 100)"
7029,"('zuanne', 100)"
7030,"('mainenti', 100)"
7031,"('pisenti', 100)"
7032,"('de', 100)"
7033,"('nani', 86)"
7034,"('rubbi', 100)"
7035,"('zuanne', 100)"
7036,"('toniolo', 64)"
7037,"('rossetti', 100)"
7038,"('cortinovis', 100)"
